Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,2970,63,65,6066.00,0.746987,135.740,781.809,3078.64,106123,0.00000,63.9552,65.0086,2.08443,2.08443,26.3802
Series 1.tif: x0 y0 w128 h128,2971,64,65,5737.00,0.613287,136.012,392.841,3892.79,53431.1,0.00000,64.2973,64.8673,1.76912,1.76912,32.1379
Series 1.tif: x0 y0 w128 h128,2972,64,64,6953.00,0.710701,134.453,644.923,3163.96,86711.6,0.00000,64.1552,64.9154,2.03111,2.03111,28.5854
Series 1.tif: x0 y0 w128 h128,2973,64,64,7354.00,0.739421,136.193,1387.93,2126.96,189026,0.00000,64.0544,64.8564,2.59318,2.59318,24.4010
Series 1.tif: x0 y0 w128 h128,2968,64,64,6923.00,0.678600,136.070,1010.97,3168.89,137562,0.00000,64.2541,64.8689,2.34521,2.34521,25.9979
Series 1.tif: x0 y0 w128 h128,2969,64,65,6292.00,0.726398,135.637,733.631,3262.18,99507.6,0.00000,64.1625,65.2256,1.99641,1.99641,26.0959
Series 1.tif: x0 y0 w128 h128,2974,63,65,4747.00,0.644663,132.858,617.005,3103.67,81974.1,0.00000,63.9762,65.2437,2.05401,2.05401,29.7873
Series 1.tif: x0 y0 w128 h128,2975,63,65,6440.00,0.693357,137.427,1044.58,2412.57,143554,0.00000,63.8187,65.0586,2.52289,2.52289,27.4649
Series 1.tif: x0 y0 w128 h128,2978,63,64,5438.00,0.589136,132.229,717.138,2939.07,94826.5,0.00000,64.1458,64.8986,2.28117,2.28117,30.7654
Series 1.tif: x0 y0 w128 h128,2977,64,64,6112.00,0.741858,137.249,383.782,3424.70,52673.8,0.00000,64.2334,64.9104,1.58650,1.58650,28.8935
Series 1.tif: x0 y0 w128 h128,2984,64,64,4997.00,0.592882,131.693,744.285,2885.81,98017.5,0.00000,64.1372,64.9727,2.24131,2.24131,29.6495
Series 1.tif: x0 y0 w128 h128,2976,63,64,4077.00,0.676619,133.787,1279.31,2195.00,171155,0.00000,64.0397,64.8513,2.78772,2.78772,27.7287
Series 1.tif: x0 y0 w128 h128,2979,63,65,4532.00,0.545934,136.065,764.220,2906.58,103983,0.00000,64.0529,64.9319,2.37616,2.37616,30.6429
Series 1.tif: x0 y0 w128 h128,3047,64,65,9542.00,0.839291,144.688,398.399,4519.16,57643.6,0.00000,64.8377,64.9521,1.17404,1.17404,20.3513
Series 1.tif: x0 y0 w128 h128,3046,64,64,10108.0,0.788315,139.866,626.343,3787.36,87604.0,0.00000,64.4701,64.8237,1.59951,1.59951,22.2513
Series 1.tif: x0 y0 w128 h128,3049,64,65,11064.0,0.883280,146.221,387.532,4603.94,56665.5,0.00000,65.1422,65.1574,0.907651,0.907651,16.0347
Series 1.tif: x0 y0 w128 h128,3048,64,65,9755.00,0.809613,143.525,341.893,4830.31,49070.4,0.00000,65.2338,65.4355,0.931213,0.931213,17.6827
Series 1.tif: x0 y0 w128 h128,3052,63,64,6184.00,0.638055,134.015,963.679,2669.64,129147,0.00000,63.6876,64.7472,2.43524,2.43524,27.9491
Series 1.tif: x0 y0 w128 h128,3045,64,64,10328.0,0.843601,139.761,535.835,4168.58,74888.6,0.00000,64.9809,64.8985,1.18091,1.18091,17.8375
Series 1.tif: x0 y0 w128 h128,3058,64,64,7615.00,0.763391,134.119,615.569,3080.51,82559.6,0.00000,64.4719,64.7386,1.75754,1.75754,25.2291
Series 1.tif: x0 y0 w128 h128,3050,64,64,5632.00,0.596231,133.576,648.164,3407.16,86579.3,0.00000,64.2114,64.8487,2.15841,2.15841,30.4958
Series 1.tif: x0 y0 w128 h128,3051,64,65,7573.00,0.670885,139.907,1072.22,2620.83,150011,0.00000,64.1105,65.1514,2.48343,2.48343,26.4152
Series 1.tif: x0 y0 w128 h128,3057,64,64,6219.00,0.709196,134.148,585.428,3229.88,78534.0,0.00000,64.1056,64.7956,2.00886,2.00886,29.7991
Series 1.tif: x0 y0 w128 h128,3056,64,64,4859.00,0.519444,136.501,1122.85,2346.97,153269,0.00000,64.3659,64.9430,2.73269,2.73269,28.8493
Series 1.tif: x0 y0 w128 h128,3059,63,64,5118.00,0.623573,135.682,500.651,3199.99,67929.4,0.00000,64.0438,64.8614,1.70663,1.70663,27.1716
Series 1.tif: x0 y0 w128 h128,3054,64,65,5505.00,0.723788,128.436,1432.99,2364.13,184047,0.00000,64.1950,65.1509,2.85485,2.85485,27.2781
Series 1.tif: x0 y0 w128 h128,3055,64,64,5129.00,0.570617,131.970,1159.91,2513.65,153073,0.00000,64.0934,64.8266,2.77212,2.77212,29.2369
Series 1.tif: x0 y0 w128 h128,3062,64,65,6089.00,0.699944,131.324,291.934,3502.86,38337.8,0.00000,64.2136,65.0372,1.54927,1.54927,33.3628
Series 1.tif: x0 y0 w128 h128,3060,64,65,5936.00,0.728860,127.480,834.768,2707.10,106416,0.00000,64.1365,65.0489,2.40981,2.40981,30.5557
Series 1.tif: x0 y0 w128 h128,3064,64,64,4754.00,0.616288,128.744,428.567,3087.61,55175.5,0.00000,64.3483,64.9454,1.78379,1.78379,31.7040
Series 1.tif: x0 y0 w128 h128,3063,64,64,5497.00,0.511309,136.390,1104.91,2208.41,150699,0.00000,64.0571,64.5691,2.83033,2.83033,30.2272
Series 1.tif: x0 y0 w128 h128,3124,64,65,7194.00,0.731348,130.120,1890.84,1761.73,246036,0.00000,64.3247,65.2115,2.69833,2.69833,22.0871
Series 1.tif: x0 y0 w128 h128,3125,64,65,8160.00,0.710343,138.123,646.791,3786.28,89336.4,0.00000,64.0974,64.9091,1.87501,1.87501,25.9203
Series 1.tif: x0 y0 w128 h128,3128,64,65,7299.00,0.728465,131.314,1138.62,2464.49,149516,0.00000,64.3482,64.9217,2.39174,2.39174,25.3335
Series 1.tif: x0 y0 w128 h128,3130,64,65,6228.00,0.685343,136.211,1338.01,2287.41,182252,0.00000,64.4248,65.2269,2.66589,2.66589,25.6101
Series 1.tif: x0 y0 w128 h128,3129,64,65,5253.00,0.586022,136.284,1129.35,2416.53,153913,0.00000,64.3278,65.2006,2.43446,2.43446,25.4709
Series 1.tif: x0 y0 w128 h128,3126,64,65,7180.00,0.598948,141.722,421.037,3944.39,59670.4,0.00000,64.1643,65.4005,1.56409,1.56409,26.6857
Series 1.tif: x0 y0 w128 h128,3127,64,65,6639.00,0.673736,136.823,632.036,3271.02,86477.0,0.00000,64.0406,65.1195,1.98398,1.98398,27.9644
Series 1.tif: x0 y0 w128 h128,3131,64,65,7066.00,0.791478,135.774,1651.62,1946.93,224246,0.00000,64.2756,65.0599,2.67462,2.67462,23.0240
Series 1.tif: x0 y0 w128 h128,3133,63,65,5221.00,0.691089,136.916,1914.59,1564.35,262139,0.00000,63.6880,65.0022,2.97673,2.97673,23.7207
Series 1.tif: x0 y0 w128 h128,3138,63,64,6605.00,0.654660,129.084,380.148,3346.60,49070.9,0.00000,64.1147,64.8768,1.67817,1.67817,31.6850
Series 1.tif: x0 y0 w128 h128,3136,64,65,6057.00,0.539413,133.276,393.998,3534.39,52510.6,0.00000,64.4692,65.1424,1.91054,1.91054,35.1659
Series 1.tif: x0 y0 w128 h128,3135,64,65,5714.00,0.632734,133.644,1116.47,2370.46,149209,0.00000,64.1040,65.2239,2.56871,2.56871,27.3651
Series 1.tif: x0 y0 w128 h128,3137,64,64,5473.00,0.620351,134.444,1037.45,2403.39,139479,0.00000,64.4167,64.9956,2.50621,2.50621,27.6532
Series 1.tif: x0 y0 w128 h128,3140,63,64,5528.00,0.686787,131.225,312.584,3351.34,41018.8,0.00000,63.8487,65.0854,1.48232,1.48232,30.6993
Series 1.tif: x0 y0 w128 h128,3142,64,64,6696.00,0.695194,131.312,464.795,3220.48,61033.1,0.00000,64.5618,64.6964,1.72895,1.72895,29.1005
Series 1.tif: x0 y0 w128 h128,3141,64,64,4898.00,0.597609,136.542,707.496,2904.94,96603.0,0.00000,64.4575,64.7467,2.20248,2.20248,29.4181
Series 1.tif: x0 y0 w128 h128,3143,64,64,4856.00,0.603627,135.512,560.853,3053.32,76002.5,0.00000,64.4874,64.9317,2.11716,2.11716,32.1086
Series 1.tif: x0 y0 w128 h128,3203,63,65,5640.00,0.621089,118.777,442.448,2775.90,52552.5,0.00000,63.8505,64.9630,1.71776,1.71776,31.0915
Series 1.tif: x0 y0 w128 h128,3208,64,64,6245.00,0.666822,134.460,937.169,2882.02,126012,0.00000,64.2667,64.9895,2.21889,2.21889,25.6856
Series 1.tif: x0 y0 w128 h128,3205,64,64,5770.00,0.659485,141.318,1351.38,2394.95,190974,0.00000,64.3508,64.8918,2.56239,2.56239,24.0202
Series 1.tif: x0 y0 w128 h128,3206,64,64,5732.00,0.683624,134.426,633.087,3498.98,85103.5,0.00000,64.0362,64.8313,2.01574,2.01574,28.6440
Series 1.tif: x0 y0 w128 h128,3204,64,64,6615.00,0.772254,132.335,722.584,3599.70,95623.0,0.00000,64.1441,64.8109,1.90430,1.90430,25.3375
Series 1.tif: x0 y0 w128 h128,3209,64,64,6771.00,0.660579,136.041,756.715,2973.01,102944,0.00000,64.2643,64.8378,2.25793,2.25793,29.1773
Series 1.tif: x0 y0 w128 h128,3207,63,64,7059.00,0.777347,136.237,1095.31,2686.61,149222,0.00000,63.8998,64.8973,2.34217,2.34217,24.8660
Series 1.tif: x0 y0 w128 h128,3211,64,64,5432.00,0.673765,135.309,1594.99,1954.04,215818,0.00000,64.2164,65.0245,2.97218,2.97218,26.2365
Series 1.tif: x0 y0 w128 h128,3215,64,65,5961.00,0.630831,136.782,1178.35,1978.55,161177,0.00000,64.2026,65.0961,2.55598,2.55598,26.1645
Series 1.tif: x0 y0 w128 h128,3210,64,65,5307.00,0.519577,136.615,770.789,2872.52,105302,0.00000,64.1858,65.0131,2.31683,2.31683,29.6332
Series 1.tif: x0 y0 w128 h128,3214,64,64,5213.00,0.636567,133.528,676.406,2860.43,90318.9,0.00000,64.2041,64.8978,2.24010,2.24010,31.0076
Series 1.tif: x0 y0 w128 h128,3217,63,64,6061.00,0.668358,134.263,579.238,3068.78,77770.1,0.00000,64.1169,64.9781,1.97026,1.97026,29.3503
Series 1.tif: x0 y0 w128 h128,3220,63,65,7179.00,0.648977,131.316,291.309,3587.54,38253.6,0.00000,63.7378,65.1397,1.47282,1.47282,31.6715
Series 1.tif: x0 y0 w128 h128,3221,64,64,5547.00,0.680193,130.252,781.939,2777.11,101849,0.00000,64.1959,64.8096,2.29704,2.29704,29.7842
Series 1.tif: x0 y0 w128 h128,3216,64,64,5208.00,0.714642,129.500,502.802,3235.65,65113.1,0.00000,64.1732,64.8492,1.82462,1.82462,29.7058
Series 1.tif: x0 y0 w128 h128,3218,64,65,6113.00,0.435400,133.472,870.861,2889.21,116236,0.00000,64.5795,65.0586,2.69394,2.69394,32.9518
Series 1.tif: x0 y0 w128 h128,3219,63,64,5150.00,0.607181,132.330,522.684,3166.33,69166.9,0.00000,63.8248,64.9149,2.04933,2.04933,32.5736
Series 1.tif: x0 y0 w128 h128,3284,64,65,7427.00,0.623716,134.994,485.519,3803.90,65542.4,0.00000,64.6343,65.4537,1.86804,1.86804,30.4446
Series 1.tif: x0 y0 w128 h128,3283,63,64,7768.00,0.611689,138.105,1458.44,2390.63,201418,0.00000,63.8001,64.7091,2.73658,2.73658,24.9835
Series 1.tif: x0 y0 w128 h128,3285,64,64,5901.00,0.716262,134.064,1107.80,2823.43,148516,0.00000,64.2706,64.9092,2.34724,2.34724,24.9609
Series 1.tif: x0 y0 w128 h128,3286,63,64,6853.00,0.750739,132.822,930.977,2938.66,123654,0.00000,64.1024,64.8718,2.18197,2.18197,25.4749
Series 1.tif: x0 y0 w128 h128,3282,64,65,6118.00,0.733457,133.485,2035.95,1812.83,271768,0.00000,64.0129,65.1417,2.91747,2.91747,22.7608
Series 1.tif: x0 y0 w128 h128,3287,64,64,5653.00,0.606360,137.287,566.087,3226.73,77716.4,0.00000,64.3665,65.0296,2.10057,2.10057,31.4913
Series 1.tif: x0 y0 w128 h128,3292,64,64,5537.00,0.516492,135.481,234.902,3715.26,31824.8,0.00000,64.0590,64.6853,1.37618,1.37618,32.7043
Series 1.tif: x0 y0 w128 h128,3290,64,64,7565.00,0.667851,132.683,521.372,3149.72,69177.3,0.00000,64.5192,64.7618,1.78641,1.78641,28.1760
Series 1.tif: x0 y0 w128 h128,3288,64,64,6117.00,0.676240,131.233,966.668,2596.60,126859,0.00000,63.9639,64.6570,2.30324,2.30324,26.5722
Series 1.tif: x0 y0 w128 h128,3293,63,65,6056.00,0.627849,133.267,358.610,3309.79,47790.9,0.00000,63.8346,65.2258,1.67962,1.67962,32.2630
Series 1.tif: x0 y0 w128 h128,3295,64,65,5164.00,0.539957,134.565,1102.39,2321.85,148342,0.00000,64.5774,65.3445,2.59833,2.59833,27.7988
Series 1.tif: x0 y0 w128 h128,3299,64,64,4469.00,0.600103,132.988,440.597,2948.30,58594.2,0.00000,64.2797,64.4292,1.90943,1.90943,33.0807
Series 1.tif: x0 y0 w128 h128,3300,64,64,6609.00,0.605527,132.611,568.101,2787.16,75336.6,0.00000,64.0552,64.8477,2.05907,2.05907,31.2569
Series 1.tif: x0 y0 w128 h128,3301,63,63,3907.00,0.481894,126.920,858.018,2208.38,108900,0.00000,64.1435,64.1933,2.70727,2.70727,34.1690
Series 1.tif: x0 y0 w128 h128,3362,64,64,12325.0,0.726055,143.089,311.498,4927.85,44571.9,0.00000,64.6209,64.4652,1.09998,1.09998,21.8308
Series 1.tif: x0 y0 w128 h128,3364,64,64,13097.0,0.847239,136.728,506.718,4438.20,69282.8,0.00000,64.4308,64.6581,1.24358,1.24358,19.5224
Series 1.tif: x0 y0 w128 h128,3368,64,64,8393.00,0.762096,137.465,445.643,4029.09,61260.2,0.00000,64.3603,65.0028,1.35807,1.35807,22.7347
Series 1.tif: x0 y0 w128 h128,3366,64,65,11356.0,0.834143,137.284,489.924,3868.02,67258.8,0.00000,64.3275,65.2342,1.33843,1.33843,21.3317
Series 1.tif: x0 y0 w128 h128,3365,64,64,11919.0,0.864196,138.460,452.511,4100.14,62654.5,0.00000,64.2925,64.9635,1.19748,1.19748,19.8295
Series 1.tif: x0 y0 w128 h128,3361,64,64,11035.0,0.825576,138.644,546.776,4110.68,75807.0,0.00000,64.3549,64.8849,1.44072,1.44072,21.5838
Series 1.tif: x0 y0 w128 h128,3363,64,64,11819.0,0.806946,144.627,508.517,4334.12,73545.3,0.00000,64.4738,64.5846,1.32055,1.32055,20.1343
Series 1.tif: x0 y0 w128 h128,3369,63,64,6050.00,0.708611,137.143,382.339,3820.37,52435.2,0.00000,64.0326,64.9771,1.43866,1.43866,26.1730
Series 1.tif: x0 y0 w128 h128,3367,65,64,11641.0,0.895694,137.642,577.099,3887.55,79433.1,0.00000,65.2137,64.8462,1.27867,1.27867,18.6959
Series 1.tif: x0 y0 w128 h128,3371,64,65,7183.00,0.630119,134.419,1020.00,2722.34,137107,0.00000,64.1451,65.0663,2.35851,2.35851,26.1781
Series 1.tif: x0 y0 w128 h128,3372,64,65,8724.00,0.713198,138.498,448.895,3667.66,62171.0,0.00000,64.3806,65.4051,1.56114,1.56114,26.0127
Series 1.tif: x0 y0 w128 h128,3374,63,64,6430.00,0.553650,134.763,949.972,2702.66,128021,0.00000,64.1285,64.9349,2.52519,2.52519,29.1949
Series 1.tif: x0 y0 w128 h128,3370,64,65,8600.00,0.739142,133.001,470.066,3643.68,62519.4,0.00000,64.0860,65.2192,1.63276,1.63276,27.0918
Series 1.tif: x0 y0 w128 h128,3375,63,64,7428.00,0.603100,135.315,1296.47,2301.08,175432,0.00000,63.7082,64.8025,2.64049,2.64049,25.8623
Series 1.tif: x0 y0 w128 h128,3376,64,64,6028.00,0.658275,132.335,712.062,3069.56,94231.1,0.00000,64.0969,64.8852,2.15914,2.15914,29.1220
Series 1.tif: x0 y0 w128 h128,3373,63,65,8261.00,0.710466,136.179,540.977,3461.08,73669.4,0.00000,63.9375,65.5488,1.57238,1.57238,23.9223
Series 1.tif: x0 y0 w128 h128,3379,64,65,4978.00,0.634330,132.485,912.545,2547.59,120899,0.00000,64.0582,65.1108,2.33550,2.33550,27.6817
Series 1.tif: x0 y0 w128 h128,3380,64,64,5949.00,0.659763,130.514,256.766,3770.39,33511.6,0.00000,65.0520,65.1119,1.17882,1.17882,27.0511
Series 1.tif: x0 y0 w128 h128,3377,64,64,5202.00,0.505168,136.438,864.346,2720.54,117930,0.00000,64.2357,64.5807,2.59590,2.59590,31.4734
Series 1.tif: x0 y0 w128 h128,3378,64,65,6040.00,0.457733,131.304,80.4998,4075.02,10569.9,0.00000,64.6643,66.2267,0.674950,0.674950,29.2988
Series 1.tif: x0 y0 w128 h128,3440,64,66,4557.00,0.749592,126.422,829.009,2655.24,104805,0.00000,64.0146,65.8283,1.97654,1.97654,25.0221
Series 1.tif: x0 y0 w128 h128,3443,64,64,7038.00,0.691075,137.265,1168.99,2363.59,160461,0.00000,64.0897,64.8785,2.55069,2.55069,26.1757
Series 1.tif: x0 y0 w128 h128,3444,64,65,6744.00,0.594553,133.683,682.384,3398.62,91223.3,0.00000,63.9895,65.0977,2.09785,2.09785,28.7688
Series 1.tif: x0 y0 w128 h128,3447,64,64,6284.00,0.631556,137.025,505.564,3286.17,69275.0,0.00000,64.1376,64.6923,1.98402,1.98402,31.5383
Series 1.tif: x0 y0 w128 h128,3445,64,65,6229.00,0.652576,136.916,785.182,3181.84,107504,0.00000,64.2598,65.1573,2.21050,2.21050,27.8840
Series 1.tif: x0 y0 w128 h128,3446,63,64,5784.00,0.666042,133.878,1210.72,2157.51,162088,0.00000,63.6688,64.8529,2.44180,2.44180,24.8324
Series 1.tif: x0 y0 w128 h128,3452,64,64,5902.00,0.731605,129.804,641.542,2829.65,83275.0,0.00000,64.3214,64.9325,2.00967,2.00967,28.8136
Series 1.tif: x0 y0 w128 h128,3451,64,65,5571.00,0.586199,135.536,356.116,3653.91,48266.6,0.00000,64.2620,65.0826,1.73422,1.73422,33.2532
Series 1.tif: x0 y0 w128 h128,3450,64,65,5290.00,0.555077,135.187,1479.81,2129.46,200050,0.00000,64.1332,64.9155,2.90007,2.90007,26.6184
Series 1.tif: x0 y0 w128 h128,3454,64,65,9125.00,0.732589,132.110,528.277,3158.90,69790.4,0.00000,64.3671,65.0987,1.63994,1.63994,25.6565
Series 1.tif: x0 y0 w128 h128,3456,64,64,10194.0,0.811050,135.114,502.632,3495.28,67912.6,0.00000,64.3818,64.6644,1.40233,1.40233,22.2234
Series 1.tif: x0 y0 w128 h128,3453,64,65,7539.00,0.418267,137.017,1176.19,2375.98,161158,0.00000,64.3841,65.1327,2.79940,2.79940,28.8194
Series 1.tif: x0 y0 w128 h128,3455,64,65,9956.00,0.821552,136.000,429.010,3489.19,58345.3,0.00000,64.2182,65.3005,1.34244,1.34244,23.0424
Series 1.tif: x0 y0 w128 h128,3458,64,64,5632.00,0.639302,125.646,311.423,3267.06,39129.2,0.00000,64.2698,64.5989,1.61405,1.61405,34.3122
Series 1.tif: x0 y0 w128 h128,3457,63,64,7791.00,0.725223,132.940,455.530,3418.78,60558.0,0.00000,64.0261,64.2550,1.48936,1.48936,25.0699
Series 1.tif: x0 y0 w128 h128,3441,63,64,7915.00,0.789279,137.064,640.016,3446.60,87722.9,0.00000,63.9621,64.8003,1.83280,1.83280,25.5477
Series 1.tif: x0 y0 w128 h128,3523,64,65,5407.00,0.630610,136.467,641.202,2991.07,87502.8,0.00000,64.3867,64.9398,2.15184,2.15184,30.2771
Series 1.tif: x0 y0 w128 h128,3519,64,65,6481.00,0.721944,137.762,1146.79,2883.19,157984,0.00000,64.3539,65.3356,2.33801,2.33801,24.0969
Series 1.tif: x0 y0 w128 h128,3520,64,65,6516.00,0.791518,135.541,681.116,3451.88,92319.1,0.00000,64.1866,65.0198,1.94751,1.94751,26.4649
Series 1.tif: x0 y0 w128 h128,3521,64,64,7452.00,0.565251,142.456,644.015,3293.16,91743.6,0.00000,64.0700,64.9876,2.04452,2.04452,28.0490
Series 1.tif: x0 y0 w128 h128,3522,64,64,5553.00,0.623872,133.690,1091.79,2601.31,145962,0.00000,64.2496,65.2217,2.61765,2.61765,28.2486
Series 1.tif: x0 y0 w128 h128,3527,64,65,5834.00,0.613820,133.943,1571.15,2079.75,210444,0.00000,64.1679,65.3031,2.88490,2.88490,25.7519
Series 1.tif: x0 y0 w128 h128,3531,64,64,5883.00,0.623966,134.441,1106.90,2245.46,148813,0.00000,64.1719,64.8088,2.61520,2.61520,27.9407
Series 1.tif: x0 y0 w128 h128,3530,64,65,5403.00,0.685241,135.057,1122.04,2214.81,151539,0.00000,63.9757,65.0644,2.52286,2.52286,26.6478
Series 1.tif: x0 y0 w128 h128,3528,64,65,5750.00,0.520576,133.458,772.631,2904.03,103114,0.00000,64.0938,64.8923,2.56802,2.56802,33.4094
Series 1.tif: x0 y0 w128 h128,3537,64,64,7505.00,0.641700,136.030,442.034,3260.30,60130.0,0.00000,64.3448,64.8251,1.70970,1.70970,29.0719
Series 1.tif: x0 y0 w128 h128,3533,64,64,5593.00,0.604619,130.941,664.554,2890.45,87017.1,0.00000,64.1317,64.5138,2.23143,2.23143,31.4575
Series 1.tif: x0 y0 w128 h128,3536,64,64,6545.00,0.641030,132.302,239.624,3754.14,31702.7,0.00000,64.1822,65.0735,1.22252,1.22252,28.9388
Series 1.tif: x0 y0 w128 h128,3535,63,64,5469.00,0.583133,134.192,404.903,3195.38,54334.8,0.00000,63.5899,64.8695,1.87039,1.87039,33.7535
Series 1.tif: x0 y0 w128 h128,3532,63,64,5892.00,0.733606,132.861,362.647,3352.12,48181.7,0.00000,63.8857,65.0759,1.64653,1.64653,31.4431
Series 1.tif: x0 y0 w128 h128,3529,63,64,4669.00,0.468307,136.311,834.180,2685.53,113708,0.00000,63.8365,64.6943,2.60053,2.60053,32.1655
Series 1.tif: x0 y0 w128 h128,3538,64,64,4647.00,0.641349,124.246,278.917,3066.12,34654.2,0.00000,64.0742,64.5904,1.48412,1.48412,33.5256
Series 1.tif: x0 y0 w128 h128,3524,64,64,4261.00,0.625584,135.565,1627.43,1744.01,220622,0.00000,64.2065,64.5764,2.93982,2.93982,25.6364
Series 1.tif: x0 y0 w128 h128,3598,64,65,7688.00,0.662303,134.217,2565.26,1194.14,344301,0.00000,64.3478,65.1738,2.98000,2.98000,20.5645
Series 1.tif: x0 y0 w128 h128,3599,64,64,7468.00,0.663690,140.088,962.378,3015.93,134818,0.00000,64.2097,64.9137,2.19091,2.19091,24.5167
Series 1.tif: x0 y0 w128 h128,3601,64,64,7151.00,0.640949,137.537,331.956,4076.73,45656.3,0.00000,64.8942,64.9436,1.40257,1.40257,27.4644
Series 1.tif: x0 y0 w128 h128,3605,63,64,5696.00,0.757365,136.596,1080.82,2559.53,147636,0.00000,63.9219,64.7716,2.44320,2.44320,26.1439
Series 1.tif: x0 y0 w128 h128,3600,64,64,8098.00,0.734170,136.791,2069.55,1464.45,283096,0.00000,64.2447,64.8673,2.85070,2.85070,21.7753
Series 1.tif: x0 y0 w128 h128,3603,64,64,5156.00,0.577369,137.653,606.980,3347.83,83552.6,0.00000,64.5050,65.0238,2.09725,2.09725,30.2296
Series 1.tif: x0 y0 w128 h128,3607,64,64,6376.00,0.709129,134.614,540.302,3219.26,72732.4,0.00000,64.8000,64.9010,1.88692,1.88692,29.0796
Series 1.tif: x0 y0 w128 h128,3602,64,64,6052.00,0.742141,137.371,699.073,3324.38,96032.1,0.00000,64.7092,64.9355,1.91846,1.91846,25.5343
Series 1.tif: x0 y0 w128 h128,3610,64,64,6046.00,0.672653,129.195,447.537,3212.91,57819.6,0.00000,64.3485,64.6153,1.87015,1.87015,32.5056
Series 1.tif: x0 y0 w128 h128,3609,64,64,5662.00,0.690424,136.344,1121.76,2353.87,152946,0.00000,64.5422,64.8527,2.45061,2.45061,25.7351
Series 1.tif: x0 y0 w128 h128,3613,64,64,6563.00,0.654494,136.906,705.945,2807.06,96648.1,0.00000,64.7838,64.8077,2.05948,2.05948,27.4012
Series 1.tif: x0 y0 w128 h128,3612,64,65,5706.00,0.601143,134.391,657.073,2798.54,88304.9,0.00000,64.6704,65.0026,2.06723,2.06723,28.8371
Series 1.tif: x0 y0 w128 h128,3608,64,65,5010.00,0.665651,133.914,999.797,2746.08,133887,0.00000,64.7515,65.0538,2.36795,2.36795,26.6166
Series 1.tif: x0 y0 w128 h128,3608,69,77,2745.00,0.460889,133.914,28.5931,1866.95,3829.02,0.00000,68.9416,77.0658,0.356314,0.356314,30.5473
Series 1.tif: x0 y0 w128 h128,3617,64,65,5873.00,0.660679,135.631,493.022,3073.72,66869.2,0.00000,64.6440,65.1441,1.70590,1.70590,27.3886
Series 1.tif: x0 y0 w128 h128,3611,64,64,6832.00,0.721776,128.674,710.361,2769.65,91404.8,0.00000,64.7199,64.8943,2.06645,2.06645,28.2084
Series 1.tif: x0 y0 w128 h128,3615,64,65,5241.00,0.640538,133.889,745.763,2677.03,99849.6,0.00000,64.3200,64.8673,2.27098,2.27098,29.8063
Series 1.tif: x0 y0 w128 h128,3677,64,65,5660.00,0.568582,118.820,1821.70,1548.03,216455,0.00000,64.3201,65.6691,2.99502,2.99502,26.2063
Series 1.tif: x0 y0 w128 h128,3681,64,65,6288.00,0.583706,136.163,598.406,3127.22,81481.1,0.00000,64.3957,65.0244,2.22766,2.22766,32.6618
Series 1.tif: x0 y0 w128 h128,3679,64,64,7324.00,0.730976,140.196,602.707,3457.17,84497.2,0.00000,64.2517,64.7796,1.91027,1.91027,27.2591
Series 1.tif: x0 y0 w128 h128,3678,64,64,7650.00,0.721419,136.798,443.209,3908.15,60630.2,0.00000,64.1090,64.9078,1.59170,1.59170,26.8748
Series 1.tif: x0 y0 w128 h128,3683,64,65,5076.00,0.487643,134.309,842.727,2794.97,113186,0.00000,64.3726,65.0887,2.66112,2.66112,33.0141
Series 1.tif: x0 y0 w128 h128,3687,64,64,5595.00,0.728958,135.281,726.380,2779.54,98265.7,0.00000,64.1551,64.8846,2.07378,2.07378,27.3334
Series 1.tif: x0 y0 w128 h128,3692,64,65,6219.00,0.829187,132.529,1014.56,2575.34,134459,0.00000,64.1937,65.0156,2.42679,2.42679,27.2315
Series 1.tif: x0 y0 w128 h128,3690,64,64,7152.00,0.604026,136.671,222.764,4078.06,30445.4,0.00000,64.5764,64.5539,1.17954,1.17954,28.5891
Series 1.tif: x0 y0 w128 h128,3691,64,64,5350.00,0.637678,135.299,737.601,3008.79,99796.9,0.00000,64.0486,64.9633,2.16613,2.16613,28.3810
Series 1.tif: x0 y0 w128 h128,3693,63,64,6260.00,0.728890,134.566,550.337,3054.95,74056.9,0.00000,63.9192,64.7036,1.95927,1.95927,29.9640
Series 1.tif: x0 y0 w128 h128,3695,63,64,5175.00,0.607856,130.475,550.831,2726.95,71870.0,0.00000,63.6968,64.8655,2.14195,2.14195,33.4032
Series 1.tif: x0 y0 w128 h128,3694,64,64,6587.00,0.747225,131.836,301.441,3333.38,39740.9,0.00000,64.3399,64.9435,1.42655,1.42655,30.0195
Series 1.tif: x0 y0 w128 h128,3689,64,65,8075.00,0.749668,133.654,550.742,3150.39,73608.9,0.00000,64.4407,65.3024,1.81109,1.81109,27.6620
Series 1.tif: x0 y0 w128 h128,3758,64,64,6204.00,0.686700,135.330,675.572,3115.80,91425.1,0.00000,64.5197,64.8896,2.05522,2.05522,28.1450
Series 1.tif: x0 y0 w128 h128,3762,63,65,5200.00,0.680502,131.431,1542.99,2018.30,202797,0.00000,63.8989,64.9997,2.93765,2.93765,26.7376
Series 1.tif: x0 y0 w128 h128,3759,64,65,5559.00,0.512308,135.370,697.093,3261.02,94365.3,0.00000,64.6716,65.0328,2.30765,2.30765,31.2930
