Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
Series 1.tif: x0 y0 w128 h128,9944,63,64,3084.00,0.591443,151.207,464.786,1745.74,70278.8,0.00000,64.1172,64.6652,2.36889,2.36889,38.4528
Series 1.tif: x0 y0 w128 h128,9955,65,65,4427.00,0.461657,151.474,337.990,2207.57,51196.8,0.00000,65.0282,64.9961,2.07071,2.07071,39.6365
Series 1.tif: x0 y0 w128 h128,9956,64,64,2562.00,0.461242,118.826,27.6258,2146.83,3282.66,0.00000,63.8251,65.1542,0.408214,0.408214,36.1078
Series 1.tif: x0 y0 w128 h128,10022,64,65,4461.00,0.606992,150.507,423.591,2282.75,63753.4,0.00000,64.1604,65.0796,2.17740,2.17740,36.9543
Series 1.tif: x0 y0 w128 h128,10027,64,64,3530.00,0.521460,146.576,634.144,1633.34,92950.1,0.00000,64.0843,64.3965,2.80822,2.80822,39.5366
Series 1.tif: x0 y0 w128 h128,10026,73,79,2510.00,0.348106,149.233,22.9724,1812.80,3428.25,0.00000,73.9478,80.0231,0.330201,0.330201,31.2231
Series 1.tif: x0 y0 w128 h128,10025,64,64,3963.00,0.608535,147.175,607.713,1730.19,89440.1,0.00000,64.7415,64.9732,2.61689,2.61689,37.3440
Series 1.tif: x0 y0 w128 h128,10024,64,65,3337.00,0.562173,148.159,452.279,2023.40,67009.1,0.00000,64.2211,65.1557,2.39402,2.39402,39.8736
Series 1.tif: x0 y0 w128 h128,10108,64,64,3124.00,0.522904,150.746,531.152,1749.15,80069.0,0.00000,64.1753,64.6824,2.39635,2.39635,36.1476
Series 1.tif: x0 y0 w128 h128,10114,64,64,4084.00,0.507600,152.238,379.928,2065.03,57839.5,0.00000,64.5493,64.4824,2.07007,2.07007,36.9727
Series 1.tif: x0 y0 w128 h128,10119,63,63,2667.00,0.508324,150.187,484.936,1896.20,72831.2,0.00000,64.2754,64.0628,2.40750,2.40750,38.3311
Series 1.tif: x0 y0 w128 h128,10118,64,63,5042.00,0.743230,151.366,445.002,2013.27,67358.0,0.00000,64.4154,63.7392,1.97275,1.97275,32.1568
Series 1.tif: x0 y0 w128 h128,10113,64,64,3266.00,0.586040,150.700,757.374,1549.83,114136,0.00000,64.1963,64.4834,2.80055,2.80055,35.2063
Series 1.tif: x0 y0 w128 h128,10125,64,63,3931.00,0.664413,151.416,173.918,2332.80,26334.1,0.00000,64.4001,63.9340,1.42037,1.42037,38.1169
Series 1.tif: x0 y0 w128 h128,10117,50,59,1873.00,0.240109,150.292,15.9142,1830.45,2391.79,0.00000,50.9822,58.8531,0.320778,0.320778,37.5522
Series 1.tif: x0 y0 w128 h128,10128,64,64,4305.00,0.615305,151.356,297.740,2258.47,45064.8,0.00000,64.4870,64.2119,1.81213,1.81213,36.7167
Series 1.tif: x0 y0 w128 h128,10116,63,64,3422.00,0.605127,152.059,498.384,1801.47,75783.8,0.00000,63.9751,64.4721,2.41639,2.41639,37.6930
Series 1.tif: x0 y0 w128 h128,10200,64,64,4972.00,0.686797,151.242,121.769,2660.88,18416.5,0.00000,64.3917,64.5723,1.15308,1.15308,37.2698
Series 1.tif: x0 y0 w128 h128,10208,64,64,3309.00,0.676297,148.681,357.857,2074.03,53206.6,0.00000,64.7406,64.9834,2.08656,2.08656,38.9943
Series 1.tif: x0 y0 w128 h128,10209,65,65,5809.00,0.685463,151.720,337.124,2279.79,51148.4,0.00000,65.2681,65.5598,1.77830,1.77830,33.4943
Series 1.tif: x0 y0 w128 h128,10282,64,64,4093.00,0.756794,150.797,497.800,1704.97,75066.6,0.00000,64.4819,64.5969,2.08536,2.08536,32.1515
Series 1.tif: x0 y0 w128 h128,10286,64,64,4817.00,0.635193,149.524,214.740,2397.11,32108.8,0.00000,64.3263,64.6331,1.47235,1.47235,35.3601
Series 1.tif: x0 y0 w128 h128,10284,64,64,3571.00,0.638675,149.596,896.682,1379.47,134140,0.00000,64.6171,64.8385,2.70059,2.70059,30.8852
Series 1.tif: x0 y0 w128 h128,10292,64,64,2841.00,0.570848,150.377,942.150,1162.16,141677,0.00000,64.1657,64.8289,2.99849,2.99849,33.6333
Series 1.tif: x0 y0 w128 h128,10288,64,65,5054.00,0.604360,150.718,918.348,1295.29,138412,0.00000,64.6319,64.9619,2.96767,2.96767,33.6961
Series 1.tif: x0 y0 w128 h128,10294,64,64,4493.00,0.756596,150.362,166.277,2445.84,25001.7,0.00000,64.7436,65.2445,1.16112,1.16112,31.5991
Series 1.tif: x0 y0 w128 h128,10296,65,65,5214.00,0.711730,151.658,486.105,2083.71,73721.8,0.00000,65.1773,65.7938,1.98743,1.98743,30.8412
Series 1.tif: x0 y0 w128 h128,10295,64,64,5281.00,0.613350,152.088,105.236,2650.38,16005.2,0.00000,64.4003,64.8071,1.13345,1.13345,39.6866
Series 1.tif: x0 y0 w128 h128,10290,64,65,3592.00,0.554820,145.772,497.435,1704.09,72512.2,0.00000,64.3612,65.1476,2.41926,2.41926,38.4754
Series 1.tif: x0 y0 w128 h128,10297,64,64,4755.00,0.588740,146.553,131.065,2687.15,19208.1,0.00000,63.8176,64.1654,1.15872,1.15872,36.4260
Series 1.tif: x0 y0 w128 h128,10293,64,65,5015.00,0.622978,150.016,128.714,2642.86,19309.2,0.00000,64.7873,65.3046,1.18541,1.18541,37.3293
Series 1.tif: x0 y0 w128 h128,10298,63,64,2979.00,0.482568,153.773,529.735,1604.83,81459.2,0.00000,63.9574,64.5348,2.49165,2.49165,37.5017
Series 1.tif: x0 y0 w128 h128,10299,64,65,5453.00,0.604552,145.930,187.950,2420.56,27427.5,0.00000,64.3357,65.1822,1.44078,1.44078,37.6347
Series 1.tif: x0 y0 w128 h128,10283,64,65,4434.00,0.565847,148.126,549.810,2036.49,81440.9,0.00000,64.6856,65.0963,2.26289,2.26289,33.5301
Series 1.tif: x0 y0 w128 h128,10367,64,64,3932.00,0.595747,150.153,118.965,2482.20,17863.0,0.00000,64.9160,64.9017,1.17141,1.17141,38.5356
Series 1.tif: x0 y0 w128 h128,10371,65,65,5011.00,0.642326,147.766,144.736,2525.93,21387.1,0.00000,65.4252,65.3140,1.23628,1.23628,36.7758
Series 1.tif: x0 y0 w128 h128,10372,64,64,3555.00,0.554315,149.616,466.546,1849.82,69802.6,0.00000,64.7316,64.4563,2.39062,2.39062,38.9430
Series 1.tif: x0 y0 w128 h128,10374,64,64,3682.00,0.642751,148.733,211.404,2221.19,31442.8,0.00000,64.5781,64.9634,1.61948,1.61948,39.7081
Series 1.tif: x0 y0 w128 h128,10384,64,65,4337.00,0.620942,149.040,74.5239,2580.43,11107.0,0.00000,64.8143,65.9602,0.826517,0.826517,35.0315
Series 1.tif: x0 y0 w128 h128,10383,64,65,3920.00,0.573255,150.298,147.914,2464.77,22231.1,0.00000,64.9707,65.3792,1.33682,1.33682,39.2559
Series 1.tif: x0 y0 w128 h128,10382,64,64,4324.00,0.687906,148.731,220.333,2301.97,32770.3,0.00000,64.6669,65.0740,1.49880,1.49880,35.6146
Series 1.tif: x0 y0 w128 h128,10373,64,53,1663.00,0.394977,147.840,17.6203,1858.61,2604.98,0.00000,63.9570,52.8134,0.336597,0.336597,36.8124
Series 1.tif: x0 y0 w128 h128,10388,70,69,1898.00,0.381657,115.253,22.4442,1738.76,2586.77,0.00000,71.1756,68.9998,0.325364,0.325364,35.2316
Series 1.tif: x0 y0 w128 h128,10459,64,64,4493.00,0.574718,149.015,173.909,2485.94,25915.1,0.00000,64.1950,64.3359,1.47137,1.47137,39.9032
Series 1.tif: x0 y0 w128 h128,10458,64,64,4146.00,0.591102,148.431,145.775,2519.30,21637.7,0.00000,64.6000,64.3597,1.25775,1.25775,37.2398
Series 1.tif: x0 y0 w128 h128,10460,64,64,4450.00,0.776087,151.856,257.418,2372.92,39090.5,0.00000,64.4733,64.4940,1.57092,1.57092,34.0289
Series 1.tif: x0 y0 w128 h128,10466,64,64,5151.00,0.718428,150.944,172.911,2486.04,26099.8,0.00000,64.2934,64.4465,1.21728,1.21728,32.4341
Series 1.tif: x0 y0 w128 h128,10467,61,81,1979.00,0.344773,148.525,19.3349,1799.66,2871.71,0.00000,60.8225,82.0119,0.283496,0.283496,31.4810
Series 1.tif: x0 y0 w128 h128,10468,64,64,3073.00,0.541564,149.764,694.607,1564.21,104027,0.00000,64.8629,64.3368,2.88778,2.88778,38.3804
Series 1.tif: x0 y0 w128 h128,10540,64,64,4228.00,0.684450,146.136,304.468,2337.08,44493.6,0.00000,64.8810,64.7331,1.83997,1.83997,37.4349
Series 1.tif: x0 y0 w128 h128,10544,65,65,4828.00,0.578978,147.535,138.362,2429.15,20413.3,0.00000,65.0609,65.4204,1.24125,1.24125,37.9177
Series 1.tif: x0 y0 w128 h128,10545,64,64,3922.00,0.572468,149.771,635.239,1510.25,95140.7,0.00000,64.6781,64.2589,2.68955,2.68955,37.2709
Series 1.tif: x0 y0 w128 h128,10624,64,65,4359.00,0.831573,88.6458,155.575,1723.42,13791.0,0.00000,64.6026,65.6309,0.857803,0.857803,31.0589
Series 1.tif: x0 y0 w128 h128,10630,64,65,4461.00,0.727506,150.015,266.300,2260.31,39949.0,0.00000,64.1438,65.2930,1.64365,1.64365,35.2615
Series 1.tif: x0 y0 w128 h128,10643,64,65,3582.00,0.642374,146.767,48.2067,2654.19,7075.14,0.00000,65.2029,65.1413,0.644686,0.644686,35.3941
Series 1.tif: x0 y0 w128 h128,10715,63,64,5403.00,0.605280,150.919,335.747,2180.81,50670.6,0.00000,63.9240,64.5269,1.95229,1.95229,37.2986
Series 1.tif: x0 y0 w128 h128,10712,64,65,4371.00,0.775850,145.939,286.995,2133.23,41883.7,0.00000,64.6721,64.9648,1.57940,1.57940,32.7836
Series 1.tif: x0 y0 w128 h128,10801,64,64,3748.00,0.631976,151.755,357.869,2051.94,54308.5,0.00000,64.7794,64.9478,2.02098,2.02098,37.2934
Series 1.tif: x0 y0 w128 h128,10806,63,65,3227.00,0.549090,151.278,83.1209,2572.05,12574.4,0.00000,64.0343,65.1238,0.989452,0.989452,39.3886
Series 1.tif: x0 y0 w128 h128,10812,64,64,3935.00,0.542394,150.125,104.500,2484.29,15688.1,0.00000,65.0057,64.6982,1.10601,1.10601,39.0211
Series 1.tif: x0 y0 w128 h128,10814,55,74,2469.00,0.404063,149.556,19.4403,1794.12,2907.41,0.00000,56.0488,75.0494,0.343838,0.343838,35.1377
Series 1.tif: x0 y0 w128 h128,10802,64,64,5201.00,0.766169,150.462,198.842,2311.24,29918.2,0.00000,64.6901,64.9025,1.39298,1.39298,34.6812
Series 1.tif: x0 y0 w128 h128,10886,64,65,4683.00,0.637665,151.013,116.134,2576.41,17537.7,0.00000,64.3733,65.3795,1.17108,1.17108,38.9648
Series 1.tif: x0 y0 w128 h128,10885,64,65,2768.00,0.443948,148.039,491.049,1825.10,72694.6,0.00000,64.2304,65.1913,2.45613,2.45613,39.1669
Series 1.tif: x0 y0 w128 h128,10887,64,64,4450.00,0.566252,149.483,386.940,2052.88,57841.1,0.00000,64.6668,64.7984,2.18780,2.18780,39.2394
Series 1.tif: x0 y0 w128 h128,10971,64,64,3950.00,0.683435,145.891,752.582,1406.78,109795,0.00000,64.1492,64.6693,2.72763,2.72763,34.8022
Series 1.tif: x0 y0 w128 h128,10976,63,64,5120.00,0.751785,150.151,226.490,2335.08,34007.7,0.00000,63.8835,64.8215,1.41602,1.41602,32.8472
Series 1.tif: x0 y0 w128 h128,10977,64,64,4713.00,0.619376,148.837,180.776,2430.00,26906.1,0.00000,64.0887,64.8071,1.48233,1.48233,39.3665
Series 1.tif: x0 y0 w128 h128,10978,64,64,4346.00,0.602593,150.381,217.837,2620.33,32758.6,0.00000,64.3338,64.9050,1.57678,1.57678,37.7136
Series 1.tif: x0 y0 w128 h128,10983,64,65,4109.00,0.548066,148.447,59.7207,2787.34,8865.34,0.00000,64.8281,64.9400,0.824519,0.824519,39.7025
Series 1.tif: x0 y0 w128 h128,10979,64,64,2700.00,0.547223,148.481,686.236,1581.33,101893,0.00000,64.0461,64.5103,2.70345,2.70345,36.0159
Series 1.tif: x0 y0 w128 h128,11062,64,65,3682.00,0.589766,149.287,392.516,2022.27,58597.7,0.00000,64.4748,64.9956,2.22653,2.22653,39.7201
Series 1.tif: x0 y0 w128 h128,11058,64,65,3278.00,0.527024,148.582,475.699,2047.09,70680.4,0.00000,64.3968,65.0595,2.39941,2.39941,38.7863
Series 1.tif: x0 y0 w128 h128,11058,61,75,2701.00,0.358921,148.582,21.0264,1914.19,3124.15,0.00000,61.9231,76.0061,0.394324,0.394324,37.1027
Series 1.tif: x0 y0 w128 h128,11070,64,64,4248.00,0.729545,150.999,258.701,2134.15,39063.6,0.00000,64.4656,64.6159,1.74370,1.74370,38.1543
Series 1.tif: x0 y0 w128 h128,11163,64,65,5012.00,0.651481,147.537,75.7193,2578.04,11171.4,0.00000,64.3647,65.7304,0.849575,0.849575,35.8525
Series 1.tif: x0 y0 w128 h128,11232,64,64,3947.00,0.508019,149.868,293.970,2131.93,44056.6,0.00000,64.5463,64.6520,1.93373,1.93373,39.9412
Series 1.tif: x0 y0 w128 h128,11245,65,64,3751.00,0.469272,149.923,42.7742,2621.26,6412.84,0.00000,64.7775,64.6338,0.631860,0.631860,36.8177
Series 1.tif: x0 y0 w128 h128,11244,64,65,4638.00,0.713774,149.897,130.525,2374.62,19565.2,0.00000,64.4809,64.9087,1.20683,1.20683,37.7678
Series 1.tif: x0 y0 w128 h128,11238,64,64,2927.00,0.691011,149.735,744.175,1394.57,111429,0.00000,64.6210,64.5339,2.71802,2.71802,34.4888
Series 1.tif: x0 y0 w128 h128,11316,64,64,3888.00,0.670403,146.863,192.457,2260.35,28264.7,0.00000,64.5177,65.0811,1.52707,1.52707,39.4720
Series 1.tif: x0 y0 w128 h128,11331,64,64,3165.00,0.473648,146.610,503.550,1795.45,73825.6,0.00000,64.2096,64.8039,2.47636,2.47636,39.1285
Series 1.tif: x0 y0 w128 h128,11406,64,64,3953.00,0.676953,150.147,115.111,2397.65,17283.5,0.00000,64.8358,64.9355,1.14931,1.14931,38.4712
Series 1.tif: x0 y0 w128 h128,11408,65,64,4123.00,0.709129,148.831,289.188,2106.31,43040.2,0.00000,65.1750,64.7992,1.71635,1.71635,35.4161
Series 1.tif: x0 y0 w128 h128,11410,65,65,5696.00,0.773096,149.709,156.753,2483.09,23467.2,0.00000,65.2297,65.4677,1.17667,1.17667,33.1742
Series 1.tif: x0 y0 w128 h128,11413,64,65,3098.00,0.656632,147.768,446.528,1765.16,65982.5,0.00000,64.8569,65.4247,2.20780,2.20780,36.7143
Series 1.tif: x0 y0 w128 h128,11417,64,65,3469.00,0.580682,147.590,608.491,1464.82,89807.4,0.00000,64.8510,65.3361,2.70024,2.70024,38.6103
Series 1.tif: x0 y0 w128 h128,11414,64,64,3743.00,0.650919,148.721,191.900,2296.93,28539.6,0.00000,64.7116,65.0117,1.51190,1.51190,38.8939
Series 1.tif: x0 y0 w128 h128,11419,64,64,4603.00,0.749587,146.924,140.107,2274.01,20585.1,0.00000,64.2416,64.6273,1.28438,1.28438,39.1383
Series 1.tif: x0 y0 w128 h128,11489,64,64,6655.00,0.883383,148.485,323.092,2326.99,47974.3,0.00000,64.5650,64.8844,1.26798,1.26798,24.2554
Series 1.tif: x0 y0 w128 h128,11488,64,65,4922.00,0.758338,116.810,152.964,2074.32,17867.8,0.00000,64.4700,65.4188,1.06616,1.06616,33.9834
Series 1.tif: x0 y0 w128 h128,11495,64,65,3986.00,0.720255,149.388,382.462,1943.63,57135.2,0.00000,64.2593,65.0848,2.07650,2.07650,37.2629
Series 1.tif: x0 y0 w128 h128,11498,64,65,5115.00,0.577991,152.369,279.767,2071.74,42627.8,0.00000,64.5093,65.1152,1.88493,1.88493,39.6521
Series 1.tif: x0 y0 w128 h128,11502,64,65,3557.00,0.551644,149.277,686.685,1498.58,102506,0.00000,64.2712,65.1468,2.77638,2.77638,37.0066
Series 1.tif: x0 y0 w128 h128,11503,64,65,3962.00,0.619738,148.119,157.412,2315.09,23315.6,0.00000,64.5085,65.3455,1.30981,1.30981,37.2825
Series 1.tif: x0 y0 w128 h128,11576,64,65,4012.00,0.534090,150.004,850.528,1391.70,127582,0.00000,64.3731,64.8851,2.99363,2.99363,35.5979
Series 1.tif: x0 y0 w128 h128,11586,64,64,3231.00,0.641617,151.479,586.505,1487.52,88843.4,0.00000,64.6174,64.8209,2.64263,2.64263,38.0556
Series 1.tif: x0 y0 w128 h128,11592,65,65,7852.00,0.847329,150.056,270.735,2635.99,40625.5,0.00000,65.6551,65.6098,1.19037,1.19037,24.8851
Series 1.tif: x0 y0 w128 h128,11593,66,65,8715.00,0.831266,154.507,372.929,2782.60,57620.2,0.00000,66.0780,65.0259,1.11354,1.11354,19.3827
Series 1.tif: x0 y0 w128 h128,11670,64,65,3916.00,0.533787,152.680,185.793,2455.08,28366.8,0.00000,64.6287,64.8887,1.49730,1.49730,38.7635
Series 1.tif: x0 y0 w128 h128,11674,64,65,4230.00,0.693192,149.221,183.483,2411.83,27379.5,0.00000,64.0500,65.1666,1.44897,1.44897,38.0236
Series 1.tif: x0 y0 w128 h128,11673,64,65,4730.00,0.483760,149.737,224.709,2580.85,33647.1,0.00000,63.9331,64.9740,1.57622,1.57622,37.1064
Series 1.tif: x0 y0 w128 h128,11676,64,65,5033.00,0.708828,149.718,159.784,2379.22,23922.5,0.00000,64.8546,65.2382,1.29313,1.29313,36.2898
Series 1.tif: x0 y0 w128 h128,11669,64,65,5211.00,0.598087,150.415,224.711,2380.21,33799.8,0.00000,64.5823,65.2096,1.56738,1.56738,36.8054
Series 1.tif: x0 y0 w128 h128,11675,64,65,3964.00,0.751640,147.165,352.186,2214.04,51829.4,0.00000,64.1900,65.3050,1.89479,1.89479,35.5064
Series 1.tif: x0 y0 w128 h128,11679,64,65,3655.00,0.578720,149.853,366.295,2030.55,54890.4,0.00000,64.3509,65.3126,2.15104,2.15104,39.6868
Series 1.tif: x0 y0 w128 h128,11671,64,65,5056.00,0.782056,150.443,315.268,2379.43,47429.9,0.00000,64.3407,65.3915,1.61393,1.61393,31.4226
Series 1.tif: x0 y0 w128 h128,11677,64,65,4218.00,0.753666,149.029,253.024,2276.63,37707.8,0.00000,64.2464,65.0838,1.45270,1.45270,31.8482
Series 1.tif: x0 y0 w128 h128,11672,64,64,4098.00,0.660355,151.827,828.536,1412.03,125795,0.00000,64.2265,64.7933,2.58133,2.58133,30.5083
Series 1.tif: x0 y0 w128 h128,11681,64,65,3671.00,0.549390,147.030,676.949,1535.68,99531.6,0.00000,64.5304,65.2491,2.74076,2.74076,37.0129
Series 1.tif: x0 y0 w128 h128,11681,53,66,2178.00,0.501195,147.030,21.1077,1847.60,3103.46,0.00000,54.1473,66.8912,0.324228,0.324228,32.5664
Series 1.tif: x0 y0 w128 h128,11748,64,64,4077.00,0.721260,150.388,325.816,2205.43,48998.6,0.00000,64.3986,64.9020,1.76449,1.76449,33.9829
Series 1.tif: x0 y0 w128 h128,11750,64,65,3488.00,0.686110,152.113,321.656,2204.80,48928.1,0.00000,64.0589,65.1648,1.76889,1.76889,34.1507
Series 1.tif: x0 y0 w128 h128,11756,64,65,3962.00,0.635653,148.806,238.008,2146.62,35417.0,0.00000,64.6745,65.1522,1.72966,1.72966,39.9131
Series 1.tif: x0 y0 w128 h128,11753,63,64,4324.00,0.709776,148.339,168.377,2447.56,24976.8,0.00000,63.6062,64.9090,1.36234,1.36234,37.4241
Series 1.tif: x0 y0 w128 h128,11749,64,64,5146.00,0.643041,148.233,190.385,2344.77,28221.4,0.00000,64.3190,64.6950,1.45599,1.45599,37.5369
Series 1.tif: x0 y0 w128 h128,11751,64,65,4252.00,0.700417,149.678,252.429,2358.30,37783.2,0.00000,64.3258,64.9739,1.62522,1.62522,35.9317
Series 1.tif: x0 y0 w128 h128,11751,48,76,2060.00,0.304576,149.678,15.9697,1737.64,2390.32,0.00000,47.9774,77.0097,0.342558,0.342558,39.1834
Series 1.tif: x0 y0 w128 h128,11842,62,80,1878.00,0.362546,152.466,33.2134,1785.03,5063.92,0.00000,63.0952,81.0195,0.261567,0.261567,22.2857
Series 1.tif: x0 y0 w128 h128,11846,64,64,3549.00,0.547697,150.540,821.817,1450.82,123716,0.00000,64.1115,64.6712,2.99735,2.99735,36.2906
Series 1.tif: x0 y0 w128 h128,11841,64,64,4411.00,0.744822,149.201,208.515,2214.40,31110.7,0.00000,64.1440,64.7875,1.49891,1.49891,36.6950
Series 1.tif: x0 y0 w128 h128,11837,74,77,2026.00,0.270708,148.867,16.0423,1818.97,2388.16,0.00000,75.0971,76.9789,0.344992,0.344992,39.3594
Series 1.tif: x0 y0 w128 h128,11850,64,65,4793.00,0.721135,151.945,204.428,2609.22,31061.7,0.00000,63.7759,65.5050,1.26320,1.26320,30.6430
Series 1.tif: x0 y0 w128 h128,11851,63,65,4387.00,0.660224,150.837,262.341,2387.77,39570.8,0.00000,63.5680,65.4631,1.62392,1.62392,35.0105
Series 1.tif: x0 y0 w128 h128,11843,64,64,2889.00,0.505790,148.092,666.861,1488.67,98756.6,0.00000,64.3299,64.5423,2.76708,2.76708,37.6154
Series 1.tif: x0 y0 w128 h128,11919,64,65,5810.00,0.775562,139.713,136.899,2516.87,19126.6,0.00000,65.1173,65.8162,0.918483,0.918483,28.6478
Series 1.tif: x0 y0 w128 h128,11922,64,65,5299.00,0.778520,152.129,181.766,2507.05,27651.8,0.00000,64.8422,65.7999,1.22145,1.22145,31.5503
Series 1.tif: x0 y0 w128 h128,11931,64,64,3551.00,0.546663,149.746,331.863,2060.09,49695.2,0.00000,64.3806,64.7763,2.02536,2.02536,39.2577
Series 1.tif: x0 y0 w128 h128,11930,64,64,5025.00,0.685352,150.144,282.233,2230.28,42375.5,0.00000,64.2196,64.7430,1.64295,1.64295,34.0998
Series 1.tif: x0 y0 w128 h128,11933,64,64,4378.00,0.739164,146.934,199.300,2312.13,29283.8,0.00000,64.5225,64.9709,1.40616,1.40616,35.3554
Series 1.tif: x0 y0 w128 h128,11932,64,64,3510.00,0.645825,148.417,430.355,1888.65,63871.9,0.00000,64.2163,64.9138,2.18867,2.18867,37.0580
Series 1.tif: x0 y0 w128 h128,11934,64,65,3735.00,0.658694,148.637,92.8319,2512.74,13798.3,0.00000,64.0241,64.8898,0.979434,0.979434,36.8608
Series 1.tif: x0 y0 w128 h128,12009,64,65,4077.00,0.673046,148.745,154.504,2480.48,22981.7,0.00000,64.3100,65.1113,1.32765,1.32765,38.1693
Series 1.tif: x0 y0 w128 h128,12008,64,65,3310.00,0.609429,150.972,316.957,2278.27,47851.7,0.00000,64.4269,65.6119,1.84201,1.84201,36.1233
Series 1.tif: x0 y0 w128 h128,12011,64,65,4204.00,0.639944,149.048,285.485,2339.30,42551.1,0.00000,64.2849,64.9868,1.75783,1.75783,36.6009
Series 1.tif: x0 y0 w128 h128,12015,64,64,4506.00,0.625408,149.032,132.308,2528.18,19718.1,0.00000,64.6508,65.1512,1.16288,1.16288,36.1064
Series 1.tif: x0 y0 w128 h128,12012,64,64,3295.00,0.600153,151.181,616.239,1714.88,93163.5,0.00000,64.0309,64.9858,2.48952,2.48952,34.6376
Series 1.tif: x0 y0 w128 h128,12016,64,64,3479.00,0.662648,149.496,809.304,1270.98,120988,0.00000,64.4950,65.0041,2.98582,2.98582,36.5596
Series 1.tif: x0 y0 w128 h128,12026,64,64,4202.00,0.651834,146.889,163.685,2227.59,24043.5,0.00000,64.7345,64.6902,1.41255,1.41255,39.7376
Series 1.tif: x0 y0 w128 h128,12096,70,72,2956.00,0.236159,150.294,15.6166,2080.60,2347.08,0.00000,70.1260,72.1186,0.320669,0.320669,37.9507
Series 1.tif: x0 y0 w128 h128,12109,64,65,4414.00,0.681895,149.170,341.610,2142.00,50958.0,0.00000,64.3503,65.3136,1.78208,1.78208,33.5746
Series 1.tif: x0 y0 w128 h128,12111,64,65,3658.00,0.703025,148.898,188.798,2342.79,28111.6,0.00000,64.4762,65.1028,1.49194,1.49194,38.6670
Series 1.tif: x0 y0 w128 h128,12181,64,64,3221.00,0.583678,152.095,462.855,1860.04,70397.8,0.00000,64.4356,64.8688,2.28202,2.28202,36.8643
Series 1.tif: x0 y0 w128 h128,12189,64,64,3457.00,0.654707,148.834,203.917,2245.20,30349.7,0.00000,64.7907,64.8634,1.53266,1.53266,38.1237
Series 1.tif: x0 y0 w128 h128,12267,64,65,3385.00,0.622163,148.378,457.010,1827.67,67810.4,0.00000,64.6885,64.9755,2.24211,2.24211,36.7971
Series 1.tif: x0 y0 w128 h128,12275,64,65,3964.00,0.529415,152.150,211.754,2486.39,32218.5,0.00000,64.3003,65.7402,1.60545,1.60545,38.9103
Series 1.tif: x0 y0 w128 h128,12283,64,64,4065.00,0.491674,148.827,387.100,1958.46,57610.8,0.00000,64.7198,64.4250,2.20145,2.20145,39.5809
Series 1.tif: x0 y0 w128 h128,12277,64,65,3959.00,0.599709,146.885,548.701,1884.36,80595.7,0.00000,64.0796,65.1521,2.49595,2.49595,37.5611
Series 1.tif: x0 y0 w128 h128,12278,49,63,2016.00,0.395921,149.317,25.1235,1811.60,3751.36,0.00000,48.9593,62.9656,0.335375,0.335375,30.0062
Series 1.tif: x0 y0 w128 h128,12352,64,65,4813.00,0.622441,146.381,729.753,1522.41,106822,0.00000,63.9742,65.0131,2.63324,2.63324,34.0049
Series 1.tif: x0 y0 w128 h128,12351,64,64,5879.00,0.644047,141.710,263.817,2378.31,37385.6,0.00000,63.9900,64.6219,1.49616,1.49616,32.8448
Series 1.tif: x0 y0 w128 h128,12353,62,64,5359.00,0.765181,147.277,180.318,2498.74,26556.8,0.00000,62.6778,64.7595,1.22322,1.22322,32.2007
Series 1.tif: x0 y0 w128 h128,12354,63,64,5800.00,0.689685,152.367,173.194,2654.89,26388.9,0.00000,63.0732,64.5052,1.14488,1.14488,30.2663
Series 1.tif: x0 y0 w128 h128,12367,64,64,3289.00,0.682909,149.720,161.493,2398.08,24178.8,0.00000,64.8570,65.0110,1.35927,1.35927,38.0788
Series 1.tif: x0 y0 w128 h128,12364,64,65,3338.00,0.556476,151.334,320.550,2102.78,48510.0,0.00000,64.9146,65.9490,2.00691,2.00691,39.4609
Series 1.tif: x0 y0 w128 h128,12369,64,64,4168.00,0.623055,148.928,464.959,1743.42,69245.6,0.00000,64.4809,64.5320,2.20120,2.20120,35.6441
Series 1.tif: x0 y0 w128 h128,12369,71,69,2090.00,0.444117,148.928,21.5433,2004.60,3208.40,0.00000,70.8660,70.0534,0.361089,0.361089,34.3405
Series 1.tif: x0 y0 w128 h128,12439,64,65,4301.00,0.507741,149.249,858.848,1386.38,128182,0.00000,64.4099,65.4602,2.97742,2.97742,35.2665
Series 1.tif: x0 y0 w128 h128,12440,64,65,3464.00,0.514546,150.704,403.467,1865.74,60804.3,0.00000,64.7807,65.3532,2.27300,2.27300,39.8619
Series 1.tif: x0 y0 w128 h128,12449,64,64,3371.00,0.599819,149.396,160.057,2472.55,23911.8,0.00000,64.7934,65.0754,1.38565,1.38565,39.1258
Series 1.tif: x0 y0 w128 h128,12450,55,79,2153.00,0.417561,151.973,15.1295,1741.71,2299.28,0.00000,54.9165,79.1893,0.311212,0.311212,37.7503
Series 1.tif: x0 y0 w128 h128,12458,64,66,3596.00,0.670848,151.130,391.412,2120.98,59154.3,0.00000,64.8649,66.1951,2.11241,2.11241,37.3000
Series 1.tif: x0 y0 w128 h128,12526,64,65,3929.00,0.657598,150.476,178.220,2416.96,26817.7,0.00000,64.6467,65.2259,1.46045,1.46045,38.8609
Series 1.tif: x0 y0 w128 h128,12610,64,65,4218.00,0.548112,144.835,127.233,2462.18,18427.7,0.00000,64.6879,65.4522,1.23478,1.23478,39.8677
